code,value,lookup_id,parent_id,order,image_url,section,version
0-16,16岁以下,3,-1,10,,,1
16-20,16-20岁,3,-1,20,,,1
21-30,21-30岁,3,-1,30,,,1
31-40,31-40岁,3,-1,40,,,1
41-50,41-50岁,3,-1,50,,,1
51-60,51-60岁,3,-1,60,,,1
60+,60岁以上,3,-1,70,,,1
